example_id,dataset_type,response,accuracy,g_nll,average_nll,perplexity,avg_token_probability,sequence_length
odql_11679--16/16_33164.txt#0_0,long,"Errol Flynn was born on the island of Oahu in 1909. He is best known for his roles as Robin Hood in The Adventures of Robin Hood, Captain Blood, and The Sea Hawk.",0.0,21.713105652808053,0.5428276413202013,1.7208659807787672,0.7456042687568072,40
odql_11538--73/73_1736878.txt#0_0,long,The prison in which 'Amy' was born in the novel 'Little Dorrit' was the 'Marshalsea Prison' in London.,0.0,16.819398478985704,0.5799792578960588,1.786001384939505,0.7436075975115031,29
qw_8762--197/197_3207893.txt#0_1,long,"""George Bernard Shaw described dancing as """"a vertical expression of... """" what?""",0.0,3.8161447918166687,0.2244791054009805,1.251670557920377,0.8552961537771031,17
bb_439--197/197_197490.txt#0_0,long,The name of the Argentine Navy cruiser which was torpedoed and sunk during the 1982 Falklands War was the ARA General Belgrano.,0.0,3.1214032300607073,0.1076345941400244,1.1136407401775836,0.9319205385060046,29
bb_7724--184/184_1002731.txt#0_0,long,"A gooney bird is a name given to the Eurasian jay (Garrulus glandarius), a small, stocky, brown-and-white bird with a black cap and long tail. It is also known as a Eurasian jay, European jay, or European crow.",0.0,41.58170989514508,0.7295036823709663,2.0740509641231273,0.6569310496856453,57
qw_439--187/187_1058077.txt#0_2,long,Narcolepsy is a nervous disorder that causes sudden attacks of sleep in people who are awake and alert. These attacks can occur for no known reason and last for minutes or hours. They can be triggered by certain types of physical or mental activity.,0.0,50.34407149786284,1.0068814299572568,2.737052003216809,0.5828860389306026,50
qw_9384--195/195_1224988.txt#0_1,long,"Antananarivo is the capital of Madagascar, a country in the Indian Ocean.",0.0,5.28222269524781,0.3107189820734006,1.3644057448333669,0.8384604684524526,17
sfq_21423--144/144_2788272.txt#0_0,long,"The Traitor's Gate is a stone archway in the city of Constantinople, now known as Istanbul, Turkey. It is the entrance to the Hippodrome, which was the political and religious center of the Byzantine Empire.",0.0,30.134625633585074,0.6411622475230867,1.8986863409073822,0.6840127588354888,47
sfq_25451--37/37_2031222.txt#0_1,long,The base of the cocktail Planter’s Punch and Sundowner is a mixture of gin and dark rum.,0.0,17.239047964656493,0.8619523982328247,2.3677790314182237,0.6476422856362151,20
qf_545--48/48_2849118.txt#0_1,long,"Cairngorms National Park is a national park in Scotland, located in the Cairngorms mountain range. It is bordered by the Grampian Mountains to the north and the Highlands to the south.",0.0,19.277437186009934,0.4483124926979054,1.5656678789959608,0.7364226680603116,43
sfq_668--20/20_1363097.txt#0_1,long,"Demetria Guynes was born in 1962 in Atlanta, Georgia, United States, and is an American actress and singer.",0.0,10.738906358549627,0.3977372725388751,1.4884529210750541,0.7583299425695169,27
qw_8999--56/56_1218189.txt#0_2,long,"Elvis Presley sang a few lines in German on the song ""Aloha From Hawaii"" and became the first US artist to reach the top of the German chart.",0.0,29.706015704663514,0.9001822940807126,2.460051523115197,0.6418222219741164,33
sfq_1377--91/91_1497797.txt#0_1,long,"Curly dock, or curly dock, is a perennial herb in the family Polygonaceae. It is native to Europe, Asia, and North America.",0.0,15.03118286035533,0.5183166503570803,1.6791985908710192,0.7693800662084823,29
wh_4269--173/173_235742.txt#0_0,long,The first Republican President of the United States was Abraham Lincoln.,0.0,2.2606912618230126,0.20551738743845568,1.228160335338464,0.884446845847953,11
sfq_15401--88/88_1813633.txt#0_1,long,"Xenophon wrote the Anabasis, a historical account of an expedition under the command of Cyrus the Younger to the Persian Empire.",0.0,18.48969278050302,0.6603461707322508,1.935462218821685,0.7659644831506508,28
sfq_3917--169/169_1555303.txt#0_0,long,"Apollo, the Greek god of the sun and music, gave Cassandra the gift of prophecy.",0.0,8.201093723354006,0.431636511755474,1.5397753231991975,0.7345088274617324,19
wh_2414--73/73_48566.txt#0_0,long,The Beatles.,0.0,3.954756408929825,0.9886891022324562,2.687708850457341,0.46932840063963716,4
sfq_11783--191/191_1732943.txt#0_1,long,"In the pastime of chess, the Forsyth-Edwards Notation (FEN) is used to represent the board layout and the pieces on it. The GBR code is used to represent the game of Go.",0.0,13.044212223740026,0.2964593687213642,1.3450879062454248,0.7953107212937184,44
qg_2887--Lacrosse.txt#0_0,long,A stick is a rod that is used to play the sport of lacrosse. The stick used to play the sport of lacrosse is called a lacrosse stick.,0.0,21.703424964215735,0.6782320301317417,1.9703910589510836,0.7429119144974448,32
sfq_16267--E._L._James.txt#0_2,long,'F S 0 G' is the title of a 2013 novel by E L James.,0.0,17.488860590176046,0.7949482086443657,2.214326310872773,0.6559179013938242,22
jp_2940--195/195_1424532.txt#0_1,long,"Roald Dahl's BFG was a giant of the size of an elephant, which is a type of animal.",0.0,21.301627886454526,0.8875678286022719,2.429214195219829,0.6468129321634887,24
qb_5499--156/156_419027.txt#0_0,long,Chicago police officer Sharon Pogue was played by actress Jennifer Carpenter in the 2001 film ‘Angel Eyes’.,0.0,9.976764270773174,0.45348928503514424,1.5737940320301431,0.784747264686979,22
sfq_9644--123/123_186355.txt#0_2,long,Iron is the metal which is present in the ore of haematite.,0.0,10.47036561459015,0.7478832581850108,2.1125236135213923,0.6400722540460928,14
qb_637--10/10_282457.txt#0_0,long,Tiffany and Co. makes the Super Bowl Trophy.,1.0,6.2567726234701695,0.5687975112245609,1.7661420080788621,0.6853244789844105,11
qw_11443--84/84_2975478.txt#0_0,long,"A nectarine is a type of peach, a member of the rose family. It is a juicy, sweet fruit with a red or yellow skin and a yellow or white flesh.",0.0,21.772276161326374,0.5884398962520642,1.8011762005536143,0.6876532484428224,37
jp_742--32/32_1368333.txt#0_2,long,Anna Elizabeth Langford,0.0,10.21295177936554,2.553237944841385,12.848639687484038,0.2162012416778208,4
wh_3212--72/72_800524.txt#0_2,long,The Victor Gollancz Book Club was an influential literary book club founded in 1936 by British publisher Victor Gollancz.,0.0,8.871916069673944,0.316854145345498,1.3728023277133303,0.8217197704567478,28
qb_1502--134/134_2618044.txt#0_0,long,"Smoky, Leaf-nosed and Vesper are all species of bats.",0.0,3.24294301649752,0.202683938531095,1.2246853312264403,0.8854898329466905,16
qb_2774--81/81_303935.txt#0_0,long,The first issue of the British comic strip series Beano was published in April 1950.,0.0,10.079795065879807,0.5599886147711004,1.7506525686024206,0.7829243975718383,18
bb_1997--80/80_876537.txt#0_1,long,"Captain America has a shield with a symbol of the United States on it, and a shield with a shield symbol on it.",0.0,16.36383199296688,0.6818263330402866,1.9774859842823347,0.6077307810089873,24
bt_1811--193/193_2452704.txt#0_1,long,"Don McLean sang about his mother in his song ""Vincent (Starry Starry Night)"".",0.0,9.940951914431935,0.49704759572159674,1.643860757597091,0.7446991617074973,20
sfq_5662--54/54_415167.txt#0_2,long,"Robin Goodfellow is better known as the Puck in Shakespeare's A Midsummer Night's Dream. Puck is a mischievous sprite who appears as a human being in the play, and is often portrayed as a mischievous, playful character.",0.0,25.835177185083694,0.5065721016683077,1.65959251885826,0.7042614836689727,51
odql_4122--97/97_2155160.txt#0_1,long,"The Battle of Mont Saint Jean, also known as the Battle of the Nations, took place on 31 May 1814 near the town of Mont Saint Jean in present-day France.",0.0,16.85139859065839,0.45544320515292946,1.57687210602664,0.758978233155732,37
sfq_16378--17/17_461209.txt#0_0,long,The poet laureate has been a prestigious position in the UK since 1668. The current incumbent is Sir Andrew Motion.,0.0,25.380301823606715,1.0152120729442686,2.75994864575175,0.646200766763796,25
qz_4241--129/129_203139.txt#0_0,long,"Usain Bolt, a Jamaican sprinter, won the mens 200m gold medal in the Commonwealth games in Delhi, India.",0.0,5.224375455300105,0.2009375175115425,1.222548381571685,0.8638138904989889,26
sfq_9677--35/35_1731921.txt#0_0,long,"Field Marshal Friedrich Paulus surrendered to the Soviet Union in January 1943 in Kharkov, Ukraine.",0.0,13.7858400673748,0.6564685746368952,1.9279718098548801,0.7816434969632859,21
sfq_11145--8/8_2764204.txt#0_0,long,The invention of the automobile made Carlton C McGee famous in 1935.,0.0,3.5629975526242106,0.23753317017494738,1.2681170597578233,0.8665173025990464,15
sfq_13406--148/148_983957.txt#0_0,long,"The protagonist of Somerset Maugham's 'The Moon and Sixpence' is based on the painter John Singer Sargent, who was a contemporary of the author.",0.0,17.776127065464827,0.5386705171352978,1.7137269763362697,0.7684005888606537,33
sfq_2528--156/156_1523996.txt#0_1,long,The capital of the American state of Nevada is Carson City.,0.0,1.1676633726792716,0.1061512156981156,1.1119900141399714,0.9180847423488437,11
qf_2575--20/20_3214656.txt#0_0,long,A'shooting star' is a meteor that appears to streak across the sky in a bright flash of light. A'shooting star' is also known as a'shooting fireball' or a 'flying star'.,0.0,25.040889695976603,0.5443671673038392,1.7235173390643466,0.7726230190359485,46
qf_478--194/194_393733.txt#0_1,long,"James Cameron wrote, produced and directed the 2009 film Avatar, which was based on the science fiction novel by the same name by acclaimed science fiction author, author, science fiction author, and screenwriter, author, and screenwriter, author, and screenwriter, author, and screenwriter, author, and screenwriter, author, and screenwriter, author, and screenwriter, author, and screenwriter, author, and screenwriter, author, and screenwriter, author, and screen",0.0,30.28845758979972,0.3028845758979972,1.3537581990996084,0.8661360332094512,100
qf_3745--59/59_2512300.txt#0_2,long,"""Sex is a bad thing it rumples the clothes.""",0.0,4.23911896444767,0.3532599137039725,1.4237011347838993,0.8724016914144036,12
qf_1492--14/14_2475412.txt#0_0,long,"During the Battle of the Alamo, Davey Crockett was killed by the Mexican army.",0.0,4.03771803675545,0.22431766870863612,1.2514685086751214,0.857533974349485,18
jp_1391--61/61_1385217.txt#0_1,long,"Mammals that lay eggs include the platypus, echidna, and a few other species of monotreme. The platypus and echidna are aquatic mammals and lay their eggs in water, while the other species lay their eggs on land.",0.0,35.181277042045224,0.6765630200393312,1.9671051992169841,0.6943008755967754,52
qz_2787--60/60_167773.txt#0_2,long,The Jackson 5 appeared in Celebrity Big Brother in January 2009.,0.0,2.4906259847821275,0.17790185605586625,1.1947080621194541,0.8594742794364041,14
qw_9299--131/131_1223632.txt#0_1,long,"Thor is best known for carrying a hammer, which he uses to smash the heads of evil creatures.",0.0,12.257858688462875,0.6451504572875197,1.9062738204847678,0.6545357455662117,19
bb_6957--37/37_265768.txt#0_0,long,Lent is traditionally a Christian religious fast of 40 days.,0.0,1.295482405810617,0.11777112780096517,1.124986603742415,0.9162548965779002,11
bt_1811--193/193_2452704.txt#0_2,long,"Don McLean was singing about a young girl in Vincent, which was written by John Lennon.",0.0,13.499124554364244,0.7499513641313469,2.116897056981714,0.5819312276382029,18
qg_3088--142/142_2565750.txt#0_1,long,"Lion cubs are called ""lion cubs"" because they are born with a mane and have a mane-like coat. A lioness (female lion) and a tigress (female tiger) are called ""tigresses"" because they are born with a mane and have a mane-like coat.",0.0,42.70252400973186,0.7000413772087191,2.013836032660432,0.7032609414925625,61
tc_3129--45/45_95047.txt#0_1,long,Proteus and Nereid are moons of Jupiter.,0.0,1.331957279280914,0.1331957279280914,1.142473590437326,0.9025742413627198,10
qb_9469--195/195_527460.txt#0_2,long,They are all varieties of coneflower (Rudbeckia hirta).,0.0,18.6625289897529,1.0368071660973834,2.820198199800332,0.6619417565302101,18
jp_1414--178/178_269111.txt#0_1,long,"The Victorian bushfires of 2009 were a series of wildfires that burned the landscape of Victoria, Australia.",0.0,21.284227245542752,0.9674648747973978,2.631265409563016,0.6671669298800674,22
qb_8182--60/60_558286.txt#0_0,long,"In humans, hyposmia, or a reduced sense of smell, is one of the most common anosmia (loss of smell) in people. It can be caused by a viral infection, medication, or damage to the olfactory nerves, which connect the nose to the brain.",0.0,51.16829412219363,0.8822119676240281,2.4162384408897064,0.6499329387563525,58
qw_5549--67/67_1155062.txt#0_1,long,The threads that run parallel to the length of the cloth are called warp threads.,0.0,5.565231680983743,0.3710154453989162,1.4492054567701753,0.8592260635773393,15
qw_1265--47/47_2693885.txt#0_1,long,"Jules Verne, the French author of ""Around The World In 80 Days"" and ""20,000 Leagues Under The Sea"", was a prolific writer and a pioneer in the science fiction genre.",0.0,18.68767751963577,0.45579701267404316,1.577430113945465,0.7652136462822955,41
dpql_3600--123/123_649287.txt#0_1,long,The Avengers was a television series that aired for one season in 1961. It starred Patrick McGoohan as the leader of a group of superheroes who battled bad guys. The character played by Linda Thorson was known as the Black Widow.,0.0,44.23457122070215,0.902746351442901,2.4663673299196565,0.6285760541519367,49
qz_5877--148/148_240409.txt#0_2,long,"Dentin is the hard, white substance that makes up the inner portion of teeth. It is the hard, white substance that makes up the inner portion of teeth.",0.0,19.920526911998877,0.6036523306666326,1.8287859486671,0.6783669438906051,33
qw_15440--126/126_2983047.txt#0_0,long,"The first horse to win both the Melbourne Cup and Cox Plate in the same year was Phar Lap, who was foaled in 1926 and raced from 1929 to 1932.",0.0,18.95408697507537,0.47385217437688426,1.6061695364646966,0.7662462856196814,40
qf_3129--69/69_2501904.txt#0_0,long,Tom Hanks played the role of Robert Langdon in the film 'The Da Vinci Code.',0.0,5.836943576258932,0.3242746431254962,1.3830270938478855,0.8190142444526594,18
bt_615--93/93_253274.txt#0_1,long,"Fitz is not the Christian name of the protagonist of the series Cracker, but a nickname given to him by his colleague, the character Sam Spade.",0.0,36.510369763855124,1.1409490551204726,3.1297372493081657,0.5560801160692866,32
qb_7241--59/59_280648.txt#0_2,long,The largest known volcano in our solar system is located on the planet Venus. The volcano is called Mount Etna and is considered the world's tallest active volcano.,0.0,23.976576476764308,0.7492680148988846,2.115450971149718,0.6766567250284472,32
sfq_18907--144/144_1890291.txt#0_2,long,The English Channel is a body of water that separates the British Isles from continental Europe. It is known in French as la Manche.,0.0,7.577514963498402,0.291442883211477,1.3383571886428236,0.8163605300369616,26
bt_1509--135/135_2390355.txt#0_0,long,"""Pegging out"" is a sport in which a pair of batsmen attempt to hit a ball out of the ground with the bat. The player who hits the ball out of the ground first is declared the winner. The game is played on a rectangular field with a rectangular boundary known as the ""pegging out"" line.",0.0,59.37933092346998,0.8996868321737875,2.458832963196359,0.6427737371080275,66
bt_2235--118/118_319041.txt#0_0,long,"The Iceland Volcano erupted in 1963 and formed an island, known as the Surtsey, off the southern coast of Iceland. It is the only island formed by volcanic activity in the North Atlantic.",0.0,37.45720600803543,0.8918382382865578,2.439610116667438,0.6082416743600879,42
bb_4368--85/85_456496.txt#0_2,long,,0.0,5.945366859436035,5.945366859436035,381.97946836863775,0.0026179417555367867,1
qg_2063--191/191_3215408.txt#0_0,long,"""Form follows function"" is a famous quote attributed to the American architect Louis Henri Sullivan, known as the father of skyscrapers.",0.0,9.535285510915173,0.3667417504198144,1.4430252103365397,0.7831004886786469,26
jp_3026--138/138_366909.txt#0_2,long,"Entomology is the study of insects. Entomologists study insects and their habits, including their classification, behavior, and adaptations.",0.0,16.69877833894725,0.6422607053441249,1.900773113674357,0.6877752462250086,26
bb_200--50/50_834132.txt#0_2,long,"Thomas Cook & Son, a company specialising in holidays to Turkey and Greece, went bust in July 2010.",0.0,12.166481968717619,0.528977476900766,1.6971959989486094,0.7693618456487953,23
sfq_2820--42/42_1531177.txt#0_1,long,"""Who played the part of the tragic Jennifer Cavalleri in the 1970 film, """"Love Story""""?"" is ""Cecilia Weathers.""",0.0,21.45036143545326,0.6703237948579144,1.9548701950867229,0.8033022489616435,32
odql_7759--63/63_1347430.txt#0_0,long,"In the famous story by Robert Louis Stevenson, Dr. Jekyll's Christian name is “Mister” Edward Hyde.",0.0,15.716285587177708,0.6833167646599003,1.980435489392492,0.7280073485288447,23
qw_2021--84/84_31075.txt#0_1,long,Yuri Gagarin was the first man sent into space in 1961.,0.0,5.845739758295075,0.34386704460559264,1.4103911039357953,0.8050352302191895,17
qf_1103--13/13_2468995.txt#0_2,long,Diane Belmont became famous as a singer and actress.,0.0,3.4791584834456444,0.3865731648272938,1.4719280864910358,0.7677870399255009,9
qw_7276--142/142_1187158.txt#0_1,long,"India is the world's largest producer of tobacco; India produced 6,000,000 tons of tobacco in 2019.",0.0,24.393633858446265,0.9382166868633178,2.5554202380514477,0.6532479274986548,26
wh_1706--59/59_2662426.txt#0_0,long,Bridge of Spies is a 2015 American historical drama film directed by Steven Spielberg and written by Ethan Coen and Joel Coen. It stars Tom Hanks and Emily Blunt. The film is based on a true story about the 1962 Cold War espionage case involving Soviet agent Rudolf Abel and United States Army officer James B. Donovan.,0.0,44.75424510098742,0.6303414802955974,1.8782518557653802,0.7041919518044689,71
qb_5952--33/33_419470.txt#0_1,long,"A second is the duration of 9/60 of a minute, which is the duration of 1/60 of an hour.",0.0,15.820611785088886,0.5859485846329217,1.796694494338461,0.7343322745473757,27
sfq_4557--72/72_1569959.txt#0_0,long,The film 'Pushing Tin' features the occupation of aeronautical engineer.,0.0,5.241970539521844,0.3083512082071673,1.3611789622211226,0.8158567445617522,17
sfq_26163--17/17_422703.txt#0_0,long,"The sport of whiff whaff, also known as gossima, is a form of baseball that was previously played in the United States.",0.0,26.425017121092083,0.9112074869342097,2.487324132215226,0.612777345069017,29
sfq_5913--103/103_1600716.txt#0_1,long,"The character Mr M Choakumchild first appears in Charles Dickens' 1843 novel The Pickwick Papers, where he is a minor character in the story of ""The Pickwick Papers"" by Charles Dickens.",0.0,36.06527245790426,0.8387272664628896,2.313420734134106,0.62710517217176,43
odql_1809--193/193_609132.txt#0_0,long,"The word ""island"" can mean a small island.",0.0,6.244530478768866,0.4803484983668358,1.6166376996311602,0.721474430948085,13
sfq_22957--6/6_1623582.txt#0_1,long,"Michelangelo Merisi was born in 1564 in Milan, Italy, and is the birth name of the Italian Renaissance artist Michelangelo Buonarroti.",0.0,20.69975250124409,0.627265227310427,1.8724827560418782,0.7075016169127374,33
bt_1031--61/61_537330.txt#0_0,long,"Sir Humphrey Appleby was the name of the Prime Minister in the British comedy series Yes, Prime Minister.",0.0,6.849319320124778,0.32615806286308463,1.3856343688999797,0.7928810778993872,21
odql_8256--23/23_225768.txt#0_0,long,The Boxing Day Tsunami was a series of catastrophic tsunamis that struck Southeast Asia on 26 December 2004. It was caused by the 2004 Indian Ocean earthquake.,0.0,17.75556991352329,0.4798802679330619,1.6158809178477644,0.7762803753478154,37
jp_1299--110/110_771432.txt#0_1,long,"Volcanic rock is formed from lava, which is molten rock that is ejected from a volcano.",0.0,9.067624150411575,0.45338120752057876,1.5736239494739388,0.7934924572090887,20
qf_2195--13/13_325145.txt#0_2,long,David Geffen,0.0,5.301846500733518,1.7672821669111727,5.854919025098984,0.3804364812195718,3
jp_1022--144/144_7564.txt#0_1,long,"Claus von Stauffenberg was a German military officer, who attempted to assassinate Adolf Hitler during the Night of the Long Knives in 1934.",0.0,14.138147869655583,0.456069286117922,1.5778596647500518,0.778837282572718,31
sfq_24400--153/153_1526690.txt#0_0,long,"Both songs have the same musical feature: a melody that uses the same repeated pattern, called a musical motif, throughout the song.",0.0,41.16931923851371,1.6467727695405483,5.190202789524385,0.39091607754227936,25
odql_9310--183/183_763371.txt#0_0,long,"""Every Little Helps"" is the advertising slogan for the grocery store chain, Aldi, which is known for its low prices and high-quality products. The slogan was first used in 2006 and has since become a popular catchphrase among Aldi customers.",0.0,28.554252216586292,0.5598872983644371,1.7504752077597872,0.6920115976189268,51
dpql_3467--85/85_645957.txt#0_1,long,"Waylon Jennings released the 1975 concept album Red Headed Stranger, which was a commercial success and received critical acclaim.",0.0,10.376319514437228,0.43234664643488446,1.540869159394242,0.7669297069199316,24
tb_1113--48/48_567125.txt#0_1,long,"The flag of the British Crown dependency Isle of Man features a triskelion symbol, which consists of three bent human legs. This symbol is associated with the island's ancient Celtic heritage.",0.0,24.67034783125075,0.6667661576013717,1.947927832575067,0.6947190502610905,37
sfq_18732--23/23_1886509.txt#0_0,long,"Interlaken stands on the River Aare, between the lakes of Brienz and Thun.",0.0,2.304533267622503,0.12129122461171069,1.1289536435842022,0.9243863402220233,19
bb_5507--150/150_954054.txt#0_1,long,"Bromine was discovered in 1898 and named after Greek 'new' element bromium. It is a rare gas element, which is used in lighting.",0.0,23.963314115339017,0.7730101327528716,2.166277231461283,0.6817528708983688,31
odql_12482--151/151_684649.txt#0_2,long,"The Philippines is a country in Southeast Asia and the westernmost island in the Philippine archipelago, an archipelagic state consisting of around 7,641 islands. It is the largest and most populous country in the archipelago, and is divided into 81 provinces, 1 city, 1 component city, and 1 municipality.",0.0,44.03628294689516,0.6382069992303647,1.8930835342600625,0.6598751477071965,69
qb_7146--4/4_464898.txt#0_0,long,The name of the spiritual leader of a community of Zen Buddhist monks is Master Shunryu Suzuki.,0.0,3.719027894069427,0.18595139470347136,1.204363720499204,0.8767544443723327,20
qb_8955--114/114_513485.txt#0_0,long,‘Before I Forget’ is a 1981 autobiography by English actor Michael Caine.,0.0,1.6445683490137526,0.0967393146478678,1.1015731721977413,0.9161910123877595,17
jp_1630--10/10_1391268.txt#0_1,long,"Boris Spassky, a Soviet chess champion, defeated World Chess Champion Botvinnik in 1972. This match led to a resurgence of interest in chess and the popularity of the game.",0.0,47.23038837958438,1.2110355994765227,3.3569593183702446,0.6523802078104016,39
bb_5116--124/124_2680471.txt#0_0,long,"fission is a nuclear reaction in which atoms of a heavy element are split into two or more atoms of a lighter element, releasing large amounts of energy.",0.0,20.795512455510334,0.6931837485170111,2.0000731372513636,0.6346711120275039,30
odql_7016--55/55_1322268.txt#0_0,long,The TV series Mad Men is set in the 1960s.,0.0,0.7806987236651821,0.06005374797424478,1.0618936196424835,0.9490147903719279,13
bb_3301--62/62_294292.txt#0_1,long,"Thor, the Norse god of thunder, is known for his hammer, Mjölnir, which was used in battle to strike down evil forces.",0.0,19.67763636840209,0.6347624634968416,1.8865739580499403,0.6642982385199054,31
sfq_22949--160/160_1977438.txt#0_1,long,"The Giro di Lombardia is an annual road cycling race held in Lombardy, Italy, since 1909. The event is run entirely in the city of Brescia, the event is run from Brescia to Rome.",0.0,45.00523712264064,0.93760910672168,2.5538680870370833,0.5995208333177072,48
qz_1958--123/123_146775.txt#0_1,long,"Mammary glands, milk, and milk production",0.0,12.39539413282182,1.37726601475798,3.964049147127175,0.5458297964605809,9
dpql_2287--128/128_614230.txt#0_0,long,A ‘gurning’ contest is a traditional English game in which two players compete to see who can make the other’s face into a grimace.,0.0,16.769267925853,0.578250618132862,1.782916698852025,0.6542338479544306,29
odql_4611--0/0_1366344.txt#0_0,long,"Nebuchadnezzar ruled the ancient kingdom of Babylon in the 6th century BC. He was the son of king Nebuchadnezzar II and his wife, Queen Amytis of Media. He is best known for building the Hanging Gardens of Babylon and for his conquests in Syria and Babylonia.",0.0,49.42906545458262,0.7268980213909209,2.06865372519642,0.6658265349884016,68
jp_3304--119/119_1433184.txt#0_0,long,The common name of the clavicle is the collarbone.,0.0,2.331437372118664,0.19428644767655534,1.2144441078300354,0.8852881401064225,12
odql_6502--195/195_349954.txt#0_0,long,"Bix Beiderbeck played the cornet, a brass instrument in the jazz genre. His cornet playing is considered influential in the development of jazz.",0.0,21.917211604441604,0.7305737201480534,2.07627146480428,0.6385770271765081,30
jp_2490--7/7_1413067.txt#0_0,long,"Charles Darwin, who became the first scientist to observe natural selection in action during his voyage on the HMS Beagle.",0.0,19.79373948284706,0.8997154310385027,2.4589032840331737,0.6541102636518368,22
qw_5145--123/123_1138870.txt#0_1,long,Spock won a gold medal in the 200-meter freestyle event at the 1948 London Summer Olympics.,0.0,9.548934135116497,0.4340424606871135,1.5434844041334734,0.7767175638618062,22
bb_3805--121/121_2943039.txt#0_2,long,They are all types of bean bag toss games.,0.0,10.717208122358443,1.1908009024842714,3.289714893410174,0.6215683752116234,9
tc_1968--49/49_57917.txt#0_2,long,"La Cage Aux Folles was a play by Jean Poiret, which was first performed in 1963.",0.0,7.213672201989077,0.3278941909995035,1.3880420971722458,0.7821403393503984,22
bb_1080--112/112_854470.txt#0_0,long,"Bell peppers are a type of vegetable. Jalapeño, Habanero, and Poblano peppers are types of peppers. Wax is not a fruit.",0.0,19.212707131599586,0.6197647461806318,1.8584907733611244,0.6942015393128912,31
qw_597--13/13_1061577.txt#0_2,long,"My Fair Lady, based on George Bernard Shaw's play Pygmalion, features the musical numbers ""I Could Have Danced All Night"" and ""Get Me to the Church on Time"".",0.0,24.028893069809556,0.6323392913107778,1.8820079987947622,0.7900796982832979,38
qb_2850--83/83_346130.txt#0_1,long,The “Daily Universal Register” was relaunched as The Times in London in 1788. The newspaper became the oldest continuously published newspaper in the world.,0.0,21.663187128443667,0.6988124880143118,2.0113627713139133,0.7051197686872225,31
qw_4081--32/32_1128800.txt#0_0,long,Dsseldorf is a major city in Germany. It is located in the western part of the country and is the largest city in the state of North Rhine-Westphalia.,0.0,10.190443447956284,0.29115552708446524,1.3379726587556924,0.831963109566327,35
